Competitor ID,Sponsor Title,Link
234610,Auclair,https://auclair.com/
234610,Volkl,http://volkl.com/ski/
234610,Giro,http://www.giro.com/us_en/
234610,Dalbello,http://dalbello.it/us
234610,Marker,http://markerusa.com
234610,Kappa,https://kappa-usa.com/
234610,Monster Energy,http://www.monsterenergy.com/
234610,Toyota,https://www.toyota.com/
234610,Aspen Snowmass,https://www.aspensnowmass.com
234610,USANA,http://www.usana.com
