Competitor ID,Sponsor Title,Link
257311,Volkl,http://volkl.com/ski/
257311,Marker,http://markerusa.com
257311,Dalbello,http://dalbello.it/us
257311,Oakley,http://www.oakley.com
257311,FlyLow Gear,https://flylowgear.com/?gclid=Cj0KCQiA14WdBhD8ARIsANao07jAsrBBhRYrl27_Mr3W6uDVl-Rg7XArhZSIorM9xFVrOE4W7eA1mH0aAgfjEALw_wcB
